veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
7.15,0.260095825,0,0,0,STNWG,1,M,C,3
1.15,0.260095825,0,0,0,SEDAN,3,M,A,4
1.25,0.999315537,1,1,389.9499998,SEDAN,3,F,E,3
0.89,0.810403833,0,0,0,SEDAN,4,F,A,3
0.43,0.717316906,0,0,0,SEDAN,4,F,A,2
3.61,0.580424367,0,0,0,STNWG,1,F,A,3
1.15,0.188911704,0,0,0,STNWG,4,F,C,5
4.349,0.588637919,0,0,0,UTE,1,M,F,5
2.77,0.892539357,0,0,0,STNWG,1,F,D,1
1.13,0.284736482,0,0,0,SEDAN,3,F,E,4
0.82,0.588637919,0,0,0,HBACK,3,M,B,2
0.97,0.588637919,0,0,0,SEDAN,3,M,D,2
1.28,0.284736482,0,0,0,HBACK,1,F,C,6
2.78,0.583162218,0,0,0,SEDAN,1,F,E,4
1.16,0.657084189,0,0,0,SEDAN,3,F,C,2
2.7,0.982888433,0,0,0,TRUCK,3,M,D,4
1.35,0.331279945,0,0,0,SEDAN,3,F,B,2
1.76,0.281998631,0,0,0,HBACK,2,F,B,1
1.92,0.960985626,0,0,0,UTE,3,F,F,3
1.3,0.657084189,0,0,0,HBACK,1,F,A,2
0.86,0.588637919,0,0,0,SEDAN,3,F,B,3
1.56,0.032854209,0,0,0,SEDAN,3,M,C,3
2.77,0.796714579,0,0,0,STNWG,3,M,C,2
1.47,0.019164956,0,0,0,HBACK,2,F,A,2
1.77,0.725530459,0,0,0,STNWG,4,F,C,1
2.68,0.375085558,0,0,0,TRUCK,3,M,C,3
0.5,0.188911704,1,1,4394.500168,UTE,4,M,C,2
1.83,0.158795346,0,0,0,HBACK,1,F,A,1
3.07,0.966461328,0,0,0,STNWG,3,F,E,2
2.23,0.388774812,0,0,0,HBACK,1,M,A,2
1.99,0.032854209,0,0,0,HBACK,2,F,B,3
2.12,0.257357974,0,0,0,STNWG,1,F,C,4
1.41,0.955509925,0,0,0,SEDAN,3,M,C,6
1.02,0.955509925,0,0,0,TRUCK,3,M,C,2
1.39,0.673511294,0,0,0,HDTOP,4,M,C,3
0.8,0.79945243,0,0,0,HBACK,3,F,A,5
0.35,0.271047228,0,0,0,SEDAN,4,F,C,1
1.43,0.542094456,0,0,0,STNWG,4,F,E,3
0.59,0.350444901,0,0,0,UTE,4,F,E,4
1.31,0.665297741,1,1,389.9499998,STNWG,3,F,E,6
1.02,0.221765914,0,0,0,HBACK,4,F,A,4
1.42,0.375085558,0,0,0,SEDAN,3,F,D,4
2.31,0.654346338,0,0,0,SEDAN,2,F,A,5
1.15,0.665297741,0,0,0,SEDAN,3,F,C,6
1.75,0.665297741,0,0,0,SEDAN,2,F,E,6
2.94,0.79945243,1,1,246.68,STNWG,3,M,C,3
3.15,0.334017796,0,0,0,STNWG,3,M,B,2
1.45,0.375085558,0,0,0,SEDAN,2,M,C,1
0.86,0.585900068,1,1,3950.359993,HBACK,3,M,A,1
0.42,0.281998631,0,0,0,HBACK,4,F,A,4
2.38,0.046543463,0,0,0,STNWG,3,M,A,4
5.45,0.440793977,0,0,0,STNWG,1,M,C,3
1,0.440793977,0,0,0,HBACK,3,M,A,1
0.69,0.506502396,0,0,0,HBACK,4,F,B,3
1.7643,0.580424367,0,0,0,HBACK,1,F,C,1
1.98,0.62422998,0,0,0,HBACK,2,M,A,2
1.84,0.654346338,0,0,0,SEDAN,2,F,C,4
0.73,0.963723477,0,0,0,HBACK,4,F,F,1
1.44,0.662559891,0,0,0,UTE,2,M,B,6
2.198,0.251882272,0,0,0,HBACK,1,F,C,3
4,0.999315537,0,0,0,STNWG,3,F,A,4
6.16,0.257357974,0,0,0,STNWG,1,M,C,6
0.47,0.963723477,0,0,0,SEDAN,4,F,A,5
1.64,0.971937029,0,0,0,HBACK,4,M,C,2
2,0.605065024,1,1,369.1499996,UTE,2,M,C,6
4.08,0.1724846,0,0,0,STNWG,2,F,C,3
0.39,0.021902806,0,0,0,SEDAN,4,F,D,4
1.4,0.97467488,0,0,0,HBACK,2,F,B,3
1.81,0.960985626,0,0,0,UTE,3,M,C,3
1.85,0.290212183,0,0,0,HBACK,2,M,B,3
2.21,0.977412731,0,0,0,SEDAN,3,M,A,4
2.299,0.999315537,0,0,0,SEDAN,1,F,A,1
1.57,0.391512663,0,0,0,SEDAN,3,F,B,5
2.33,0.380561259,0,0,0,STNWG,2,F,D,4
2.93,0.583162218,1,1,386.0499997,STNWG,1,M,D,3
0.92,0.640657084,0,0,0,HBACK,3,M,B,5
1.19,0.700889802,0,0,0,HDTOP,4,M,C,2
1.14,0.583162218,0,0,0,HBACK,2,F,A,2
2.52,0.651608487,0,0,0,STNWG,2,F,A,4
1.34,0.542094456,0,0,0,HBACK,2,F,A,5
1.53,0.607802875,0,0,0,UTE,4,F,E,3
1.83,0.254620123,0,0,0,HBACK,1,F,B,4
1.36,0.268309377,0,0,0,HBACK,1,M,C,3
3.32,0.268309377,0,0,0,STNWG,2,F,D,2
0.41,0.057494867,1,1,4290.229996,SEDAN,4,F,A,4
3.51,0.093086927,0,0,0,STNWG,2,F,A,4
1.57,0.254620123,0,0,0,HBACK,1,M,C,4
1.97,0.506502396,0,0,0,SEDAN,1,M,C,5
3.94,0.391512663,0,0,0,STNWG,2,F,A,5
1.05,0.167008898,0,0,0,SEDAN,4,F,A,4
0.29,0.254620123,0,0,0,SEDAN,4,F,D,1
0.31,0.813141684,0,0,0,SEDAN,4,M,A,6
1.38,0.813141684,0,0,0,SEDAN,3,F,B,5
1.14,0.813141684,1,1,443.9799995,STNWG,4,F,A,2
2.86,0.260095825,0,0,0,STNWG,1,F,C,4
2,0.186173854,0,0,0,SEDAN,2,M,C,6
2.46,0.186173854,0,0,0,SEDAN,1,M,E,6
1.83,0.260095825,0,0,0,STNWG,4,F,E,3
1.64,0.186173854,0,0,0,UTE,3,M,D,3
1.45,0.813141684,0,0,0,STNWG,3,F,A,5
2.68,0.813141684,0,0,0,SEDAN,1,F,B,1
0.71,0.254620123,0,0,0,HBACK,3,M,A,2
1.78,0.268309377,0,0,0,HBACK,2,M,A,4
0.84,0.73100616,0,0,0,HBACK,4,F,D,3
2.06,0.648870637,1,1,781.7699986,SEDAN,2,F,C,2
0.67,0.251882272,0,0,0,HBACK,3,M,C,2
2.9,0.205338809,0,0,0,STNWG,3,F,A,4
1.24,0.251882272,0,0,0,HBACK,2,F,C,1
2.85,0.733744011,0,0,0,STNWG,1,F,C,5
1.36,0.202600958,0,0,0,HBACK,3,F,B,2
5.02,0.183436003,0,0,0,STNWG,1,M,C,1
1.52,0.183436003,0,0,0,SEDAN,2,F,D,6
1.47,0.221765914,0,0,0,HBACK,1,F,B,3
1.74,0.183436003,0,0,0,HBACK,2,F,D,4
1.31,0.958247776,0,0,0,SEDAN,3,M,D,5
1.3,0.637919233,0,0,0,SEDAN,2,F,B,3
1.8,0.955509925,0,0,0,UTE,3,M,C,1
1.94,0.364134155,0,0,0,SEDAN,2,F,F,4
4.53,0.019164956,0,0,0,STNWG,2,F,D,4
2.36,0.358658453,0,0,0,HBACK,2,M,C,2
1.22,0.221765914,0,0,0,HBACK,3,F,C,4
2.7,0.34770705,0,0,0,SEDAN,1,M,D,5
1.84,0.339493498,0,0,0,STNWG,4,F,E,5
0.98,0.65982204,0,0,0,SEDAN,3,F,C,2
0.48,0.65982204,0,0,0,HBACK,4,F,B,3
1.83,0.65982204,0,0,0,SEDAN,1,F,C,4
1.77,0.657084189,0,0,0,STNWG,2,M,B,4
1.28,0.65982204,0,0,0,SEDAN,3,M,A,5
1.28,0.339493498,0,0,0,HBACK,1,F,C,6
2.47,0.65982204,0,0,0,TRUCK,3,F,F,3
0.27,0.662559891,0,0,0,HBACK,4,F,C,5
0.84,0.213552361,0,0,0,HBACK,3,F,C,1
3.04,0.657084189,0,0,0,STNWG,2,M,A,3
1.25,0.65982204,1,1,387.4499998,STNWG,3,F,E,2
1.37,0.999315537,0,0,0,SEDAN,3,F,B,3
2.18,0.249144422,0,0,0,STNWG,3,F,B,5
1.78,0.804928131,0,0,0,SEDAN,4,F,A,5
4.34,0.947296372,0,0,0,STNWG,2,F,B,4
1.43,0.052019165,0,0,0,SEDAN,3,F,C,3
4.45,0.774811773,0,0,0,STNWG,1,F,E,4
1.39,0.583162218,0,0,0,SEDAN,3,F,C,2
2.33,0.24366872,0,0,0,HBACK,1,F,D,5
0.6,0.944558522,0,0,0,SEDAN,4,M,B,6
0.82,0.569472964,0,0,0,SEDAN,3,F,A,5
1.6143,0.577686516,0,0,0,HBACK,1,F,A,1
1.63,0.577686516,0,0,0,SEDAN,2,F,E,3
1.2,0.944558522,0,0,0,SEDAN,3,F,C,3
1.49,0.947296372,0,0,0,SEDAN,2,F,B,3
1.62,0.950034223,0,0,0,HDTOP,3,F,C,3
3.19,0.054757016,0,0,0,UTE,2,F,E,3
1,0.703627652,0,0,0,UTE,4,M,A,1
0.83,0.106776181,1,1,5334.089981,SEDAN,4,F,C,4
1.1,0.936344969,0,0,0,SEDAN,3,M,C,4
3.13,0.257357974,0,0,0,STNWG,1,F,A,5
2.93,0.260095825,0,0,0,STNWG,3,M,C,5
3.17,0.580424367,0,0,0,STNWG,2,F,B,3
4.31,0.739219713,1,1,1552.25,STNWG,1,F,A,3
2.15,0.043805613,0,0,0,STNWG,4,F,C,3
2.08,0.334017796,0,0,0,HDTOP,3,F,A,1
1.03,0.361396304,0,0,0,SEDAN,3,F,D,4
1.91,0.260095825,0,0,0,STNWG,4,F,D,4
0.34,0.574948665,0,0,0,SEDAN,4,F,C,3
1.52,0.027378508,0,0,0,HBACK,2,F,C,3
1.94,0.281998631,0,0,0,HDTOP,3,M,D,6
2.29,0.643394935,0,0,0,STNWG,3,M,C,2
1.19,0.260095825,0,0,0,SEDAN,3,M,C,4
4.73,0.457221081,0,0,0,STNWG,1,M,D,2
2.78,0.355920602,0,0,0,STNWG,2,M,E,6
1.77,0.361396304,0,0,0,HBACK,2,F,C,3
1.02,0.580424367,0,0,0,HBACK,4,M,C,4
0.78,0.93908282,0,0,0,HBACK,4,F,C,4
1.46,0.24366872,0,0,0,HBACK,1,M,A,3
3.5,0.952772074,0,0,0,UTE,2,F,F,2
2.38,0.654346338,0,0,0,STNWG,3,F,A,4
4.31,0.271047228,0,0,0,STNWG,2,F,F,1
5.31,0.654346338,0,0,0,SEDAN,1,F,D,5
1.27,0.654346338,0,0,0,SEDAN,3,F,A,4
1.8,0.654346338,0,0,0,SEDAN,2,F,A,4
1.46,0.361396304,0,0,0,UTE,3,M,B,5
1.8,0.654346338,1,1,389.9499998,SEDAN,3,F,E,5
1.42,0.654346338,0,0,0,SEDAN,3,M,A,2
1.02,0.344969199,0,0,0,SEDAN,4,F,D,2
2.43,0.361396304,1,1,759.8599987,HBACK,2,F,C,3
0.75,0.941820671,0,0,0,STNWG,4,M,D,5
1.04,0.941820671,0,0,0,SEDAN,3,F,C,5
2.39,0.941820671,0,0,0,STNWG,3,F,A,5
3.46,0.566735113,1,1,262.0200005,STNWG,2,F,B,2
2.94,0.941820671,0,0,0,STNWG,3,F,C,3
1.22,0.941820671,0,0,0,HBACK,3,F,A,5
1.37,0.999315537,0,0,0,SEDAN,3,M,A,5
1.2,0.700889802,0,0,0,HBACK,2,F,E,1
1.58,0.947296372,0,0,0,HBACK,3,F,C,2
1.36,0.700889802,0,0,0,STNWG,4,M,B,2
1.92,0.421629021,0,0,0,SEDAN,2,M,C,3
1.93,0.700889802,0,0,0,SEDAN,2,M,A,5
2.83,0.421629021,0,0,0,STNWG,1,M,A,3
0.9,0.380561259,0,0,0,HBACK,3,M,C,4
4.792,0.366872006,0,0,0,UTE,1,M,A,3
1.12,0.569472964,0,0,0,STNWG,4,M,D,1
1.31,0.651608487,0,0,0,STNWG,4,F,F,3
0.98,0.651608487,0,0,0,SEDAN,3,M,B,4
0.98,0.561259411,0,0,0,SEDAN,3,F,C,4
0,0.34770705,0,0,0,STNWG,4,F,D,2
1.48,0.339493498,0,0,0,HBACK,3,F,C,1
0.37,0.046543463,0,0,0,HBACK,4,F,C,4
2.05,0.947296372,0,0,0,STNWG,3,F,C,4
1.31,0.27926078,1,1,200,HDTOP,4,F,E,3
1.85,0.947296372,0,0,0,HBACK,2,M,A,2
3.22,0.999315537,0,0,0,UTE,2,F,E,4
3.849,0.421629021,0,0,0,STNWG,1,M,C,3
1.47,0.887063655,0,0,0,HBACK,1,M,A,3
3.96,0.577686516,0,0,0,STNWG,1,M,C,4
0.74,0.090349076,0,0,0,HBACK,3,F,D,2
1.378,0.889801506,0,0,0,HBACK,1,M,B,5
1.55,0.93908282,1,1,307.2999992,HDTOP,4,M,B,6
0.71,0.93908282,0,0,0,HBACK,4,F,B,4
0.93,0.93908282,0,0,0,HBACK,3,F,C,2
1.47,0.93908282,1,1,825.5,SEDAN,3,M,A,4
1.3,0.93908282,1,1,200,HBACK,3,F,C,4
3.199,0.588637919,0,0,0,STNWG,1,M,B,2
0.47,0.421629021,0,0,0,SEDAN,4,F,A,5
1.47,0.577686516,0,0,0,HBACK,2,M,E,5
0.97,0.043805613,0,0,0,SEDAN,3,M,A,4
4.37,0.566735113,0,0,0,STNWG,1,M,F,4
1.349,0.566735113,0,0,0,HBACK,1,F,A,1
1.1,0.306639288,0,0,0,UTE,3,M,E,4
2.16,0.621492129,0,0,0,SEDAN,2,F,A,1
2.7,0.887063655,1,1,750.7099991,UTE,3,F,F,2
1.64,0.580424367,0,0,0,STNWG,4,F,D,2
0.79,0.845995893,0,0,0,SEDAN,3,F,B,1
1.28,0.944558522,0,0,0,STNWG,4,M,C,2
1.5,0.574948665,0,0,0,HBACK,1,F,C,3
1.02,0.643394935,0,0,0,HBACK,3,M,C,5
1.26,0.087611225,0,0,0,HBACK,2,F,B,2
1.64,0.134154689,0,0,0,STNWG,4,F,B,3
1.47,0.087611225,0,0,0,UTE,4,M,C,1
1.09,0.156057495,0,0,0,HBACK,3,F,A,3
6.44,0.635181383,0,0,0,STNWG,2,M,A,3
1.22,0.054757016,0,0,0,SEDAN,3,M,C,4
0.61,0.884325804,0,0,0,STNWG,4,M,C,5
1.8,0.002737851,0,0,0,HBACK,2,F,E,1
3.35,0.251882272,0,0,0,TRUCK,3,M,A,3
1.89,0.635181383,0,0,0,SEDAN,1,F,C,4
1.5,0.574948665,0,0,0,UTE,3,F,C,5
1.19,0.572210815,0,0,0,SEDAN,3,M,C,4
0.46,0.177960301,0,0,0,UTE,4,M,E,6
2.92,0.177960301,0,0,0,STNWG,3,M,C,5
0.97,0.17522245,0,0,0,SEDAN,3,M,B,6
2.46,0.741957563,0,0,0,STNWG,3,F,B,3
1.92,0.024640657,0,0,0,STNWG,4,M,C,5
1.27,0.180698152,0,0,0,HBACK,1,F,C,6
0.43,0.180698152,0,0,0,STNWG,4,F,B,5
0.72,0.177960301,0,0,0,TRUCK,3,M,F,4
2.198,0.328542095,0,0,0,HBACK,1,F,E,4
3.04,0.563997262,0,0,0,UTE,2,M,A,1
3.42,0.17522245,0,0,0,UTE,2,M,A,2
0.84,0.177960301,0,0,0,HBACK,3,M,C,4
4.44,0.123203285,0,0,0,STNWG,1,F,A,5
1.94,0.17522245,0,0,0,HDTOP,3,M,C,2
1.5,0.375085558,0,0,0,UTE,4,M,B,2
0.37,0.027378508,0,0,0,HBACK,4,M,C,3
1.09,0.996577687,0,0,0,STNWG,4,M,A,2
3.58,0.747433265,0,0,0,STNWG,2,F,D,2
1.62,0.689938398,0,0,0,SEDAN,2,M,A,6
0.43,0.084873374,0,0,0,SEDAN,4,F,B,4
1.49,0.689938398,0,0,0,HDTOP,4,M,F,4
1.85,0.087611225,0,0,0,HBACK,2,F,E,1
1.87,0.572210815,0,0,0,SEDAN,2,F,C,5
1.92,0.561259411,1,1,409,HBACK,1,F,D,3
1.14,0.561259411,0,0,0,SEDAN,3,F,B,4
0.88,0.309377139,0,0,0,HBACK,3,F,B,3
2.05,0.884325804,0,0,0,STNWG,4,M,E,4
4.349,0.084873374,0,0,0,UTE,1,M,C,3
1,0.355920602,0,0,0,HBACK,2,M,B,3
1.54,0.084873374,0,0,0,HBACK,1,F,A,4
4.05,0.062970568,0,0,0,UTE,1,F,F,1
1.73,0.082135524,0,0,0,HBACK,1,M,B,2
0.73,0.375085558,0,0,0,SEDAN,4,F,E,4
1.11,0.372347707,0,0,0,SEDAN,3,M,C,3
1.37,0.1724846,0,0,0,SEDAN,3,M,C,6
1.47,0.1724846,0,0,0,SEDAN,2,F,B,6
1.64,0.632443532,0,0,0,HBACK,3,F,A,3
1.29,0.435318275,0,0,0,HBACK,2,M,A,1
1.88,0.1724846,0,0,0,SEDAN,2,M,B,4
1.38,0.084873374,0,0,0,HBACK,2,F,C,4
5.3,0.438056126,0,0,0,STNWG,2,M,A,3
1.6835,0.432580424,0,0,0,HBACK,1,M,B,1
0.37,0.777549624,0,0,0,HBACK,4,F,C,1
0.87,0.323066393,0,0,0,HBACK,3,F,A,1
1.14,0.1724846,0,0,0,SEDAN,4,M,A,3
1.5,0.287474333,0,0,0,SEDAN,3,F,C,2
2.27,0.1724846,0,0,0,SEDAN,1,F,B,6
0.95,0.933607118,0,0,0,SEDAN,4,M,A,5
1.82,0.963723477,0,0,0,UTE,4,M,E,2
0.78,0.34770705,0,0,0,HBACK,3,F,D,6
0.97,0.758384668,0,0,0,HDTOP,4,F,A,5
2.27,0.271047228,0,0,0,SEDAN,1,F,C,5
1.75,0.372347707,0,0,0,STNWG,2,M,A,3
0.8,0.566735113,0,0,0,SEDAN,4,F,C,4
1.49,0.095824778,0,0,0,HBACK,1,F,C,4
1.5,0.361396304,0,0,0,HBACK,3,F,E,2
3.19,0.93908282,0,0,0,STNWG,1,F,E,2
2.68,0.687200548,0,0,0,STNWG,3,M,C,2
1.23,0.629705681,0,0,0,HBACK,2,M,C,6
1.73,0.648870637,0,0,0,HBACK,2,F,A,6
0.87,0.648870637,0,0,0,HBACK,3,F,E,6
0.7,0.648870637,0,0,0,SEDAN,4,F,B,5
0.86,0.435318275,0,0,0,HBACK,4,F,A,4
2.37,0.687200548,0,0,0,STNWG,4,M,D,2
1.8,0.169746749,0,0,0,SEDAN,1,M,C,5
1.399,0.435318275,0,0,0,HBACK,1,F,B,5
0.36,0.829568789,0,0,0,SEDAN,4,F,C,6
1.95,0.829568789,0,0,0,STNWG,4,M,C,6
2.75,0.065708419,0,0,0,SEDAN,1,M,A,1
1.63,0.273785079,0,0,0,HDTOP,3,F,C,3
1.96,0.169746749,0,0,0,SEDAN,3,M,A,4
1.59,0.169746749,0,0,0,SEDAN,1,F,C,4
1.82,0.936344969,0,0,0,SEDAN,2,F,A,6
1.2,0.936344969,1,1,259.9599999,SEDAN,3,F,C,6
1.48,0.224503765,0,0,0,SEDAN,3,F,E,4
2.17,0.629705681,0,0,0,SEDAN,2,M,A,4
1.22,0.613278576,0,0,0,HBACK,3,F,B,3
2.06,0.629705681,0,0,0,SEDAN,2,M,A,4
0.68,0.536618754,0,0,0,STNWG,4,F,B,1
0.92,0.648870637,0,0,0,HBACK,3,F,A,2
1.75,0.558521561,0,0,0,SEDAN,2,F,C,2
0.98,0.386036961,0,0,0,SEDAN,3,F,C,2
2.099,0.079397673,0,0,0,TRUCK,1,M,B,4
2.06,0.646132786,0,0,0,SEDAN,2,M,C,6
1.88,0.646132786,0,0,0,HBACK,2,M,A,3
0.54,0.344969199,0,0,0,HBACK,4,F,C,3
1.5,0.646132786,0,0,0,HBACK,4,M,B,2
1.06,0.646132786,0,0,0,SEDAN,3,M,B,3
1.48,0.774811773,0,0,0,SEDAN,3,F,C,3
1.97,0.257357974,0,0,0,SEDAN,1,F,D,4
0.35,0.002737851,0,0,0,HBACK,4,F,A,5
1.73,0.62696783,0,0,0,HBACK,2,F,B,4
1.25,0.344969199,0,0,0,HBACK,3,F,B,3
0.78,0.364134155,0,0,0,HBACK,3,F,D,2
9.13,0.563997262,0,0,0,SEDAN,1,M,A,6
0.58,0.558521561,1,3,1353.289999,SEDAN,4,M,A,3
1.26,0.774811773,0,0,0,HBACK,2,M,C,4
2.72,0.084873374,0,0,0,SEDAN,1,M,C,4
2.2,0.933607118,0,0,0,STNWG,3,F,C,5
1.91,0.76659822,0,0,0,SEDAN,3,F,B,4
1.01,0.224503765,0,0,0,HDTOP,4,F,C,6
1.12,0.361396304,0,0,0,SEDAN,3,F,A,6
3.18,0.314852841,0,0,0,STNWG,2,F,B,2
2.53,0.435318275,1,1,425.4499998,STNWG,2,F,D,3
1.559,0.079397673,1,1,1094.209999,HBACK,1,F,D,2
2.2,0.563997262,0,0,0,STNWG,3,M,C,3
1.39,0.563997262,0,0,0,SEDAN,3,F,C,4
0.81,0.435318275,0,0,0,HBACK,3,F,D,1
3.18,0.03559206,0,0,0,SEDAN,4,F,C,5
1.72,0.06844627,0,0,0,SEDAN,1,F,E,1
1.92,0.684462697,0,0,0,SEDAN,2,F,F,4
1.45,0.079397673,0,0,0,SEDAN,2,F,C,3
1.43,0.936344969,0,0,0,HBACK,1,F,C,5
4.24,0.62696783,0,0,0,STNWG,1,F,A,4
1.68,0.24366872,0,0,0,HBACK,1,F,D,4
1.59,0.254620123,0,0,0,SEDAN,1,M,A,6
1.649,0.079397673,0,0,0,HBACK,1,M,A,2
1.84,0.62696783,0,0,0,SEDAN,2,F,B,5
1.38,0.62696783,0,0,0,SEDAN,3,M,B,4
1.37,0.054757016,0,0,0,SEDAN,2,F,A,5
1.58,0.438056126,0,0,0,SEDAN,3,F,F,2
0.75,0.221765914,0,0,0,SEDAN,4,F,D,1
2.198,0.216290212,0,0,0,SEDAN,1,F,A,4
1.32,0.254620123,0,0,0,HBACK,2,F,A,4
2.85,0.561259411,0,0,0,SEDAN,1,F,B,2
1.7,0.561259411,0,0,0,HBACK,2,F,D,3
1.75,0.249144422,0,0,0,HBACK,2,F,B,6
1.63,0.24366872,0,0,0,SEDAN,1,F,A,6
2.02,0.254620123,0,0,0,SEDAN,1,M,C,1
0.39,0.24366872,0,0,0,HBACK,4,M,B,4
0.78,0.783025325,0,0,0,SEDAN,4,F,D,4
0.54,0.24366872,0,0,0,HBACK,4,F,C,2
1.34,0.438056126,0,0,0,SEDAN,3,F,B,2
1.26,0.339493498,0,0,0,HBACK,2,M,C,3
1.44,0.273785079,0,0,0,SEDAN,3,M,A,4
1.81,0.681724846,0,0,0,STNWG,4,F,C,5
1.74,0.681724846,0,0,0,HBACK,2,F,A,5
1.87,0.960985626,0,0,0,SEDAN,2,F,B,3
2.4,0.725530459,0,0,0,SEDAN,2,F,C,4
1.549,0.747433265,0,0,0,HBACK,1,F,B,4
1.07,0.837782341,0,0,0,HBACK,2,F,C,1
1.69,0.071184121,0,0,0,SEDAN,2,F,B,2
1.17,0.156057495,0,0,0,HBACK,2,M,E,4
1.29,0.550308008,0,0,0,STNWG,4,M,E,2
3.24,0.558521561,0,0,0,STNWG,2,M,C,6
1.52,0.339493498,1,1,922.8599987,SEDAN,2,M,D,3
1.2,0.752908967,0,0,0,HBACK,2,F,C,3
1.97,0.490075291,0,0,0,SEDAN,2,F,F,2
2.49,0.273785079,0,0,0,STNWG,2,F,C,2
2.99,0.550308008,1,1,3186.619995,STNWG,2,F,E,2
2.82,0.563997262,0,0,0,STNWG,1,F,D,1
0.37,0.399726215,0,0,0,HBACK,4,F,C,2
1.82,0.071184121,0,0,0,STNWG,2,F,A,2
0.54,0.041067762,0,0,0,HBACK,4,F,A,2
1.42,0.958247776,0,0,0,HBACK,2,F,F,1
4.5,0.725530459,1,1,274.5499997,STNWG,1,M,F,4
0.92,0.167008898,0,0,0,HBACK,3,F,A,5
1.42,0.167008898,0,0,0,SEDAN,2,M,C,2
2.88,0.339493498,0,0,0,STNWG,3,F,C,5
4.64,0.167008898,0,0,0,STNWG,1,F,C,5
1.84,0.167008898,0,0,0,SEDAN,2,F,E,5
1.92,0.221765914,0,0,0,STNWG,3,M,D,6
1.74,0.544832307,0,0,0,HBACK,1,F,E,4
4.25,0.87063655,1,1,2137.349999,STNWG,2,F,D,1
1.35,0.273785079,0,0,0,HBACK,1,F,B,1
1.81,0.205338809,0,0,0,SEDAN,2,M,A,4
6.4,0.65982204,0,0,0,SEDAN,2,M,B,2
0.97,0.87063655,0,0,0,SEDAN,3,F,C,2
3.12,0.558521561,0,0,0,UTE,1,M,F,3
0.42,0.616016427,1,1,200,STNWG,4,F,C,3
1,0.334017796,0,0,0,HBACK,2,F,C,2
3.92,0.240930869,0,0,0,UTE,1,F,A,1
5.699,0.071184121,0,0,0,STNWG,1,M,E,4
1.08,0.468172485,0,0,0,SEDAN,3,F,A,4
0.77,0.958247776,1,1,200,HBACK,3,F,B,3
2.64,0.240930869,0,0,0,TRUCK,1,M,E,6
1.04,0.336755647,0,0,0,STNWG,3,M,C,5
1.89,0.747433265,0,0,0,HBACK,2,F,C,4
1.56,0.755646817,0,0,0,SEDAN,2,F,D,3
0.89,0.254620123,0,0,0,HBACK,3,M,B,5
1.94,0.558521561,0,0,0,SEDAN,2,F,A,3
4.58,0.251882272,0,0,0,STNWG,1,M,F,3
1.16,0.618754278,0,0,0,SEDAN,3,F,D,3
1.12,0.251882272,0,0,0,HBACK,2,M,B,2
3.749,0.533880904,0,0,0,STNWG,1,F,D,2
4.87,0.150581793,0,0,0,STNWG,2,M,A,4
1.56,0.041067762,0,0,0,HBACK,2,F,C,3
5.236,0.676249144,0,0,0,STNWG,1,M,A,1
4.14,0.336755647,0,0,0,STNWG,2,M,A,5
2.07,0.336755647,0,0,0,STNWG,3,M,D,3
1.85,0.235455168,0,0,0,SEDAN,1,F,A,2
0.34,0.547570157,1,1,369.1499996,HBACK,4,F,B,1
2.72,0.238193019,0,0,0,SEDAN,1,F,A,2
2.91,0.802190281,1,1,420,STNWG,3,F,D,4
1.37,0.572210815,0,0,0,HBACK,2,F,D,2
1.28,0.854209446,0,0,0,HBACK,3,F,A,3
1.35,0.728268309,0,0,0,STNWG,4,M,C,5
1.72,0.637919233,0,0,0,SEDAN,2,F,D,4
3.87,0.251882272,0,0,0,STNWG,2,M,A,5
1.84,0.005475702,0,0,0,SEDAN,1,M,B,3
1.51,0.8678987,0,0,0,HBACK,2,M,C,2
1.91,0.999315537,0,0,0,STNWG,4,F,D,3
1.22,0.637919233,0,0,0,SEDAN,3,F,C,5
0.37,0.643394935,0,0,0,SEDAN,4,M,C,5
1.82,0.167008898,0,0,0,STNWG,2,M,D,6
1.47,0.643394935,0,0,0,SEDAN,3,F,C,4
1.13,0.317590691,0,0,0,HBACK,2,M,A,3
0.92,0.640657084,0,0,0,HBACK,3,F,B,5
1.13,0.637919233,0,0,0,SEDAN,3,F,E,3
1.35,0.643394935,0,0,0,TRUCK,3,M,B,5
1.4,0.358658453,0,0,0,STNWG,4,F,C,3
1.75,0.336755647,0,0,0,SEDAN,2,F,C,3
1.27,0.637919233,0,0,0,STNWG,4,F,D,2
1.08,0.930869268,0,0,0,SEDAN,4,M,B,5
2,0.928131417,0,0,0,HBACK,1,F,B,6
0.65,0.925393566,0,0,0,UTE,4,M,C,5
0.71,0.55578371,0,0,0,SEDAN,4,F,A,5
3.69,0.090349076,0,0,0,UTE,1,F,A,4
0.96,0.616016427,0,0,0,SEDAN,4,F,C,4
1.66,0.610540726,0,0,0,SEDAN,3,M,A,3
2.61,0.358658453,0,0,0,SEDAN,1,F,A,4
4.73,0.925393566,0,0,0,STNWG,1,F,A,3
0.9,0.925393566,0,0,0,SEDAN,3,M,C,1
2.58,0.616016427,0,0,0,STNWG,3,F,D,2
0.68,0.073921971,0,0,0,HBACK,4,M,B,2
0.99,0.188911704,0,0,0,SEDAN,3,F,C,3
1.2,0.930869268,0,0,0,SEDAN,3,M,F,6
